brand_name,product_name,price,rating,ingredients,label
Curel,Moisture Facial Lotion Enrich,30.00,3,"Water/Aqua, Glycerin, Butylene Glycol, Betaine, Methyl Gluceth-20, PEG-32, PEG-60 Hydrogenated Castor Oil, Allantoin, Succinic Acid, Arginine, Eucalyptus Globulus Leaf Extract, Methylparaben.",NM
Curel,Intensive Moisture Facial Cream,30.00,3,"Water/Aqua, Glycerin, Cetyl-PG Hydroxyethyl Palmitamide, Cyclopentasiloxane, Squalane, Trisiloxane, Dimethicone, PEG-3 Dimethicone, Allantoin, Magnesium Sulfate, Butylene Glycol, Isostearyl Glyceryl Ether, PEG-12 Dimethicone, Succinic Acid, Sodium Hydroxide, Bis-Methoxypropylamido Isodocosane, Eucalyptus Globulus Leaf Extract, Tocopherol, Methylparaben.",NM
Andalou Naturals,CannaCell Dreamy Night Cream,19.99,2,"Aloe Barbadensis Leaf Juice, Purified Water (Aqua), Dicaprylyl Carbonate, Vegetable Glycerin, Emulsifying Wax NF, Ethylhexyl Palmitate, Glyceryl Stearate, Glyceryl Stearate Citrate, Stearic Acid, Cannabis Sativa (Hemp) Seed Oil, Magnesium Ascorbyl Phosphate (Vitamin C), Cannabis Sativa (Hemp) Cell Culture Extract, Resveratrol, Allantoin, Sodium Hyaluronate, Tocopherol, Hydrolyzed Rice Protein, Squalane, Borago Officinalis (Borage) Seed Oil, Theobroma Cacao (Cocoa) Seed Butter, Oenothera Biennis (Evening Primrose) Oil, Phenoxyethanol, Ethylhexylglycerin, Citrus Tangerina (Tangerine) Peel Oil, Citrus Aurantium (Petitgrain) Flower Oil, Anthemis Nobilis (Roman Chamomile) Flower Oil, Limonene, Linalool.",NM
Differin,Restorative Night Moisturizer,12.99,4,"Water, Caprylic/Capric Triglyceride, Glycerin, Propanediol, Pentylene Glycol, Helianthus Annuus (Sunflower) Seed Oil, Sorbitol, Dimethicone, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Behenyl Alcohol, Glyceryl Stearate, Sodium Hydroxide, Tocopheryl Acetate, Cetyl Alcohol, Ceteareth-20, Glyceryl Stearate Citrate, Disodium Ethylene Dicocamide PEG-15 Disulfate, Niacinamide, Caprylyl Glycol, Caffeine, Allantoin, Dipotassium Glycyrrhizate, Panthenol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Xanthan Gum, BHT, Sodium Hyaluronate, Ceramide NP, Citric Acid.",NM
Neutrogena,Bright Boost Gel Cream,19.99,3,"Water, Dimethicone, Glycerin, Mandelic Acid, Triethyl Citrate, Gluconolactone, Acetyl Glucosamine, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyacrylate Crosspolymer-6, Butylene Glycol, Squalane, Aluminum Starch Octenylsuccinate, Sodium Hydroxide, Phenoxyethanol, Dimethicone Crosspolymer, Cetearyl Olivate, Dimethiconol, Sorbitan Olivate, Chlorphenesin, Cetearyl Alcohol, Polysorbate 60, Succinoglycan, Coco-Glucoside, Disodium EDTA, Fragrance, Ethylhexylglycerin, Silica, Tin Oxide, Titanium Dioxide, Mica, Red 40.",NM
Bliss,What a Melon Water Jelly Hydrator for Combination Skin,20.00,3,"Water (Aqua) (Eau), Cyclopentasiloxane, Dimethicone, Glycerin, Propanediol, Citrullus Lanatus (Watermelon) Fruit Extract, Caprylyl Methicone, Sea Water (Maris Aqua) (Eau de mer), Sea Salt (Maris Sal) (Sel marin), Salix Nigra (Willow) Bark Extract, Sodium Hyaluronate, Cucumis Sativus (Cucumber) Fruit Water, Cucumis Sativus (Cucumber) Fruit Extract, Oryza Sativa (Rice) Bran Extract, Passiflora Incarnata Fruit Extract, Tocopherol, Glycine Soja (Soybean) Oil, Avena Sativa (Oat) Kernel Oil, Bisabolol, Caprylyl Glycol, PEG-10 Dimethicone, Silica, Hexylene Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Phytate, Phenoxyethanol, Ethylhexylglycerin, Citric Acid, Fragrance (Parfum), Red 33 (CI 17200).",NM
Peter Thomas Roth,Acne-Clear Oil-Free Matte Moisturizer,38.00,4,"Active: Salicylic Acid 2%. Inactive: Water, Dimethicone, Propanediol, Caprylic/Capric Triglyceride, Glycerin, Jojoba Esters, Isodecyl Neopentaoate, Cetearyl Alcohol, Panthenol, Polysilicone-11, Cordyceps Sinensis Extract, Trametes Versicolor (Mushroom) Extract, Helianthus Annuus (Sunflower) Seed Wax, Sodium Hydroxide, Hydroxyethyl Acrylate/Sodium Acryloyl Dimethyl Taurate Copolymer, Polyacrylate Crosspolymer-6, Ceteareth-20, Isohexadecane, Tocopheryl Acetate, Hydrogenated Lecithin, Aloe Barbadensis Leaf Juice, Butylene Glycol, Allantoin, Disodium EDTA, Sodium Hyaluronate, Acacia Decurrens Flower Wax, Polyglycerin-3, Phenoxyethanol, Polysorbate 60, Sodium PCA, Sodium Citrate, Sorbitan Isostearate, Maclura Cochinchinensis Leaf Polyflavonoids, T-Butyl Alcohol, Glycosaminoglycans, Potassium Sorbate, Ethylhexylglycerin, Citric Acid, Trisodium EDTA.",NM
Boots,No7 HydraLuminous Water Surge Gel Oil Free,17.99,2,"Aqua (Water), Glycerin, Dimethicone, Butylene Glycol, Alcohol Denat., Ammonium Acryloyldimethyltaurate/VP Copolymer, PEG-40 Hydrogenated Castor Oil, Xylitylglucoside, Phenoxyethanol, Polysilicone-11, Panthenol, Anhydroxylitol, Tocopheryl Acetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Sodium Benzoate, Xylitol, Ascorbyl Glucoside, Propylene Glycol, Ethylhexylglycerin, Potassium Hydroxide, Parfum (Fragrance), Tetrasodium EDTA, Glucose, T-Butyl Alcohol, Panax Ginseng Root Extract, Biosaccharide Gum-4, Decyl Glucoside, Dipropylene Glycol, Hexylene Glycol, Morus Alba Leaf Extract.",NM
Boots,No7 HydraLuminous Water Surge Gel Cream Drier Skin,17.99,2,"Aqua (Water), Glycerin, Caprylic/Capric Triglyceride, Butylene Glycol, Dimethicone, Ethylhexyl Stearate, Sodium Polyacrylate, Alcohol Denat., Xylitylglucoside, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Panthenol, Anhydroxylitol, Tocopheryl Acetate, Polysorbate 20, Xanthan Gum, Caprylyl Glycol, Sodium Benzoate, Xylitol, Ascorbyl Glucoside, Propylene Glycol, Parfum (Fragrance), Ethylhexylglycerin, Potassium Hydroxide, Tetrasodium EDTA, Glucose, Panax Ginseng Root Extract, Biosaccharide Gum-4, Dirpropylene Glycol, Morus Alba Leaf Extract.",NM
Boots,No7 HydraLuminous Overnight Recovery Gel Cream,17.99,2,"Aqua (Water), Glycerin, Caprylic/Capric Triglyceride, Butylene Glycol, Dimethicone, Ethylhexyl Stearate, C12-15 Alkyl Benzoate, Sodium Polyacrylate, Xylitylglucoside, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Panthenol, Anhydroxylitol, Tocopheryl Acetate, Polysorbate 20, Xanthan Gum, Caprylyl Glycol, Sodium Benzoate, Bisabolol, Xylitol, Ascorbyl Glucoside, Propylene Glycol, Parfum (Fragrance), Ethylhexylglycerin, Potassium Hydroxide, Tetrasodium EDTA, Glucose, Panax Ginseng Root Extract, Biosaccharide Gum-4, Dipropylene Glycol, Morus Alba Leaf Extract.",NM
Tarte Cosmetics,Baba Bomb Moisturizer,39.00,5,"Water/Aqua/Eau, Cetyl Ethylhexanoate, Glycerin, Butylene Glycol, Hydrogenated Polydecene, Pentylene Glycol, Tribehenin PEG-20 Esters, Hydrogenated Polyisobutene, Olea Europaea (Olive) Fruit Oil, Glyceryl Stearate, Orbignya Oleifera Seed Oil, Palmitic Acid, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Stearic Acid, Vinyl Dimethicone, Isohexadecane, Tromethamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polysorbate 80, Persea Gratissima (Avocado) Oil, Sorbitan Oleate, Disodium EDTA, Myristic Acid, Camellia Sinensis Seed Oil, Camellia Sinensis Leaf Extract, 1,2-Hexanediol, Sodium Hyaluronate, Hydrolyzed Ginseng Saponins.",NM
Acure,Seriously Soothing Serum Stick,18.99,2,"Caprylic/Capric Triglyceride, Dicaprylyl Ether, Octyldodecanol, Dibutyl Lauryol Glutamide, Dibutyl Ethylhexanoyl Glutamide, Simmondsia Chinensis (Jojoba) Seed Oil, Sclerocarya Birrea (Marula) Seed Oil, Hyaluronic Acid, Salvia Hispanica Seed Oil, Vitis Vinifera (Grape) Seed Oil, Persea Gratissima (Avocado) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Rosa Moschata Seed Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Tanacetum Annuum (Blue Tansy) Oil, Tocopherol.",NM
The Inkey List,Snow Mushroom Moisturizer,9.99,3,"Water, Butylene Glycol, Glycerin, Sodium Acrylates Copolymer, Phenoxyethanol, Sodium Caproyl Prolinate, Lecithin, Tremella Fuciformis (Mushroom) Extract, Carbomer, Madecassoside, Sodium Hydroxide, Ethylhexylglycerin, Glyceryl Polyacrylate, Trisodium Ethylenediamine Disuccinate.",NM
e.l.f. Cosmetics,Nourishing Night Cream,12.00,3,"Water (Aqua), Dimethicone, Butylene Glycol, Ethylhexyl Palmitate, Hydrogenated Polyisobutene, Glycerin, Butyrospermum Parkii (Shea) Butter, Simmondsia Chinensis (Jojoba) Seed Oil, Cetearyl Olivate, Sorbitan Olivate, Cetearyl Alcohol, Stearic Acid, Dimethiconol, Tocopheryl Acetate(Ve), Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Xanthan Gum, Sodium Dehydroacetate, Triethanolamine, Sodium Hyaluronate, Aloe Barbadensis Leaf Water, Cucumis Sativus (Cucumber) Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Vaccinium Myrtillus Fruit/Leaf Extract, Citrus Sinensis (Orange) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Citrus Limon (Lemon) Fruit Extract, Phenoxyethanol, Caprylyl Glycol.",NM
Jordan Samuel Skin,The Performance Cream,38.00,5,"Water/Aqua/Eau, Glyceryl Stearate, Squalane, Glycerin, Jojoba Esters, Propanediol, Cetearyl Alcohol, Helianthus Annuus (Sunflower) Seed Wax, Camellia Sinensis Leaf Water, Acetyl Octapeptide-3, Acetyl Hexapeptide-8, Acetyl Hexapeptide-51 Amide, Sodium Stearoyl Lactylate, 1,2-Hexanediol, Sodium Hyaluronate, Tetrasodium Glutamate Diacetate, Xanthan Gum, Chamomilla Recutita (Matricaria) Flower Extract, Butylene Glycol, Olea Europaea (Olive) Leaf Extract, Caprylhydroxamic Acid, Acacia Decurrens Flower Wax, Polyglycerin-3, Citric Acid, Caprylyl Glycol, Ethylhexylglycerin.",NM
Kylie Skin,Face Moisturizer,24.00,4,"Water/Aqua/Eau, Isopropyl Palmitate, Propanediol, Dicaprylyl Carbonate, Jojoba Esters, Glycerin, Butyrospermum Parkii (Shea) Butter, Dimethicone, Sorbitan Stearate, Stearic Acid, Glyceryl Stearate, PEG-100 Stearate, Coco-Caprylate/Caprate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Phenoxyethanol, Cetyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 40, Chlorphenesin, Avena Sativa (Oat) Bran Extract, Carbomer, Musa Paradisiaca (Banana) Leaf Extract, Trisodium Ethylenediamine Disuccinate, Fructose, Ethylhexylglycerin, Aminomethyl Propanol, Citrus Aurantium Dulcis (Orange) Peel Extract, Polysorbate 60, Sorbitan Isostearate, Withania Somnifera Root Extract, Backhousia Citriodora Leaf Extract, Sodium Hyaluronate, Aloe Barbadensis Leaf Juice, Tocopherol, Potassium Sorbate, Citric Acid, Actinidia Chinensis (Kiwi) Seed Oil.",NM
La Roche-Posay,Toleriane Double Repair Face Moisturizer,19.99,4,"Water/Aqua, Glycerin, Dimethicone, Hydrogenated Polyisobutene, Niacinamide, Ammonium Polyacryloyldimethyl Taurate, Myristyl Myristate, Stearic Acid, Ceramide NP, Potassium Cetyl Phosphate, Isobutane, Glyceryl Stearate SE, Sodium Hydroxide, Myristic Acid, Palmitic Acid, Capryloyl Glycine, Caprylyl Glycol, Xanthan Gum, T-Butyl Alcohol, Acrylonitrile/ Methyl Methacrylate/Vinylidene Chloride Copolymer, Tocopherol.",NM
Boscia,Cactus Water Moisturizer,38.00,3,"Water/Aqua/Eau, Butylene Glycol, Glycerin, Cyclopentasiloxane, Cereus Grandiflorus (Cactus) Flower Extract, Coccinia Indica Fruit Extract, Ocimum Sanctum Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Aloe Barbadensis Flower Extract, Myrothamnus Flabellifolia Leaf/Stem Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Curcuma Longa (Turmeric) Root Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Ammonium Acryloyldimethyltaurate/VP Copolymer, Sodium Hyaluronate, Sodium PCA, Citric Acid, Carbomer, Caprylyl Glycol, Disodium EDTA, Saccharide Isomerate, Propanediol, Ascorbic Acid, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, 1,2-Hexanediol, PEG-10 Dimethicone, Potassium Hydroxide, Polysorbate 20.",NM
e.l.f. Cosmetics,Superhydrate Moisturizer,12.00,3,"Water (Aqua), Butylene Glycol, Glycerin, Dimethicone, PEG-240/HDI Copolymer Bis-Decyltetradeceth-20 Ether, Niacinamide, Trehalose, Squalane, Centella Asiatica Extract, Tremella Fuciformis Sporocarp Extract, Tocopheryl Acetate (Ve), Tocopherol , Propanediol, 1,2-Hexanediol, Gellan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylhydroxamic Acid, Tromethamine, Sodium Chloride, Sodium Citrate, Potassium Laurate, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Ethylhexylglycerin.",NM
The Inkey List,Multi-Biotic Face Moisturizer,12.99,5,"Water, Inulin, Glycerin, Isoamyl Laurate, Propanediol, Squalane, Cetearyl Olivate, Sorbitan Olivate, Avena Sativa (Oat) Kernel Oil, Phenoxyethanol, Yogurt Powder, Sodium Caproyl Prolinate, Carbomer, Isoamyl Cocoate, Benzyl Alcohol, Sodium Hyaluronate, Sodium Stearoyl Glutamate, Ethylhexylglycerin, Diglucosyl Gallic Acid, Trisodium Ethylenediamine Disuccinate, Dehydroacetic Acid Polysorbate 60, Dehydroacetic Acid, Citric Acid, Heptapeptide-7, Lecithin, Potassium Sorbate, Propanediol, Sodium Benzoate, Xanthan Gum, Sorbitan Isostearate.",NM
The Inkey List,Turmeric Face Moisturizer,12.99,5,"Water, Squalane, Cocos Nucifera (Coconut) Oil, C12-16 Alcohols, Avena Sativa (Oat) Kernel Flour, Curcuma Longa Root (Turmeric) Root Extract, Avena Sativa (Oat) Kernel Oil, Palmitic Acid, Tocopheryl Acetate, Phenoxyethanol, Lecithin, Glycerin, Xanthan Gum, Sodium Levulinate, Sodium Anisate, Ethylhexylglycerin, Sodium Stearoyl Glutamate, Trisodium Ethylenediamine Disuccinate, Tocopherol.",NM
The Inkey List,Hemp Face Moisturizer,12.99,5,"Water, Glycerin, Cannabis Sativa Seed Oil, Isoamyl Laurate, Cocos Nucifera (Coconut) Oil, Betaine, Pentaerythrityl Distearate, Propanediol, Camellia Sinensis (Green Tea) Leaf Extract, Polyacrylate Crosspolymer-6, Phenoxyethanol, Sodium Levulinate, Sodium Benzoate, Potassium Sorbate, Sodium Anisate, Sodium Stearoyl Glutamate, Xanthan Gum, Ethylhexylglycerin, Trisodium Ethylenediamine Disuccinate, Sodium Hydroxide, t-Butyl Alcohol.",NM
Revolution Skincare,Hydration Boost Lightweight Hydrating Gel Cream,10.00,3,"Aqua/Water/Eau, Caprylic/Capric Triglyceride, Shorea Stenoptera (Borneo Tallow Nut) Seed Butter, Phenoxyethanol, Sodium Acrylates Copolymer, Lecithin, Tocopherol, Chlorphenesin, Sodium Hyaluronate, Citric Acid.",NM
StriVectin,Advanced Retinol Intensive Night Moisturizer,79.00,4,"Aqua (Water, Eau), Glycerin, Myristyl Nicotinate, Butyrospermum Parkii (Shea) Butter, Di-C12-15 Alkyl Fumarate, Caprylic/Capric/Myristic/Stearic Triglyceride, C12-15 Alkyl Benzoate, Glyceryl Stearate, Propanediol, Steareth-2, Myristyl Myristate, Dimethicone, Hydrogenated Ethylhexyl Olivate, Steareth-21, Caprylic/Capric Triglyceride, Pentylene Glycol, Retinol, Retinyl Palmitate, Copper Tripeptide-1, Aloe Barbadensis Leaf Juice Powder, Resveratrol, Sorbitan Oleate, Hydrogenated Olive Oil Unsaponifiables, Caesalpinia Spinosa Gum, Sodium Hyaluronate, Hexapeptide-3, Jojoba Esters, Panthenol, Tocopherol, Sodium Ascorbate, Bisabolol, Enteromorpha Compressa Extract, Salix Nigra (Willow) Bark Extract, Tocopheryl Acetate, Zingiber Officinale (Ginger) Root Extract, Caprylyl Glycol, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Silica, Stearyl Alcohol, Lactic Acid, Isohexadecane, Xanthan Gum, Polysorbate 80, Butylene Glycol, BHT, PEG-40 Hydrogenated Castor Oil, Potassium Sorbate, Citric Acid, Parfum (Fragrance), Benzyl Alcohol, Benzoic Acid, Sorbic Acid, Disodium EDTA, Sodium Hydroxide, Phenoxyethanol, Chlorphenesin.",NM
Algenist,GENIUS Sleeping Collagen,98.00,2,"Collagen, Water (Aqua, Eau), Ethylhexyl Palmitate, Oryza Sativa (Rice) Bran Extract, Caprylic/Capric Triglyceride, Glycerin, Cetearyl Methicone, Dimethicone, Cetearyl Alcohol, Pyrus Malus (Apple) Fruit Extract, Chlorella Protothecoides Oil, Polysorbate 60, Glyceryl Glucoside, Polyglyceryl-2 Stearate, Parachlorella Beijerinckii Exopolysaccharides, Collagen Amino Acids, Ceramide NP, Silybum Marianum Fruit Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol, Carnosine, Sodium Stearoyl Glutamate, Caprylyl Glycol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Ethylhexylglycerin, Hexylene Glycol, Citric Acid, Lecithin, Sodium Hydroxide, Sodium Phytate, t-Butyl Alcohol, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Triethyl Citrate, Vanillin, Amyl Salicylate, Benzyl Acetate, Cedrus Atlantica Bark Oil, Phenethyl Alcohol, Ionone, Linalool.",NM
Trader Joe's Skin Care,Ultra Hydrating Gel Moisturizer with Aloe & Green Tea Extract,8.99,3,"Water, Glycerin, Saccharide Isomearate, Propanediol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Pheonxyethanol, Polyamide-5, Dimethicone, Hydroxyacetophenone, Polysilicone-11, Squalane, Aloe Barbadensis Leaf Juice, Laureth-12, Cetearyl Olivate, Glyceryl Stearate, Ethylhexylglycerin, Sorbitan Olivate, Helianthus Annuus (Sunflower) Seed Oil, Cetearyl Alcohol, Lactobacillus Ferment, Tocopherol, Sodium Stearoyl Lactylate, Sodium Hyaluronate, Silybum Marianum (Milk Thistle) Extract, Betula Alba (Birch) Leaf Extract, Beta-Sitosterol, Panthenol, Squalene, Cocos Nucifera (Coconut) Fruit Extract, Citric Acid, Camellia Sinensis (Green Tea) Leaf Extract, Sodium Citrate.",NM
Peter Thomas Roth,Peptide 21 Lift & Firm Moisturizer,78.00,5,"Water, Glycerin, Dimethicone, Olive Oil Decylesters, Glycereth-26, Squalane, Butylene Glycol, Behenyl Alcohol, Polysilicone-11, Batyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Hexapeptide-11, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Palmitoyl Tripeptide-5, Tripeptide-10 Citrulline, Acetyl Hexapeptide-1, Acetyl Tetrapeptide-11, Acetyl Hexapeptide-8, Palmitoyl Hexapeptide-12, Acetyl Tetrapeptide-9, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-2, Acetyl Octapeptide-3, Palmitoyl Hexapeptide-19, Trifluoroacetyl Tripeptide-2, Tripeptide-1, Palmitoyl Oligopeptide, Palmitoyl Tripeptide-1, Potassium Hydrolyzed Polygamma-Glutamate, Sodium Polyglutamate, Squalene, Mica (Ci 77019), Sodium Hyaluronate, Sorbic Acid, Tocopherol, Cereus Grandiflorus (Cactus) Flower Extract, Pseudoalteromonas Ferment Extract, Leuconostoc/Radish Root Ferment Filtrate, Magnesium Chloride, Phenoxyethanol, Cetyl Alcohol, Stearyl Alcohol, Trehalose, Glyceryl Stearate, Silanetriol Trehalose Ether, Mannitol, Phytosterols, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Polyglyceryl-10 Myristate, Polysorbate 20, Dimethyl Isosorbide, Sodium Benzoate, Potassium Sorbate, Caprylyl Glycol, Sodium Hydroxide, Laureth-12, Hydrolyzed Wheat Protein, Lecithin, Disodium Phosphate, Hydrolyzed Soy Protein, Carbomer, Dextran, Ethylhexylglycerin, Sodium Lactate, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Sodium Phosphate, Xanthan Gum, Triethanolamine, Acrylates Copolymer.",NM
Herbivore Botanicals,Pink Cloud Rosewater Moisture Cream,48.00,3,"Aloe Barbadensis (Aloe Vera) Leaf Juice, Helianthus Annuus (Sunflower) Seed Oil, Diheptyl Succinate, Capryloyl Glycerin/Sebacic Acid Copolymer, Glyceryl Stearate Citrate, Cetearyl Alcohol, Populus Tremuloides (Aspen) Bark Extract, Rosa Damascena (Rose) Flower Water, Aleurites Moluccana (Kukui) Nut Oil, Glycerin, Cetyl Palmitate, Cocos Nucifera (Coconut) Extract, Oryza Sativa (Rice) Extract, , Camellia Sinensis (White Tea) Leaf Extract, Butyrospermum Parkii (Shea) Nut Butter, Propanediol, Myrothamnus Flabellifolia Extract, Ascorbic Acid, Sodium Hyaluronate, Eclipta Prostrata Extract, Melia Azadirachta Leaf Extract, Moringa Pterygosperma Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Rosa Damascena (Rose) Flower Oil, Sodium Phytate, Glyceryl Caprylate, Sodium Anisate, Xanthan Gum, Alcohol, Citric Acid.",NM
Trader Joe's Skin Care,Nourish Oil-Free Antioxidant Facial Moisturizer,5.99,4,"Water, Aloe Vera Leaf Juice, Ethylhexyl (Octyl) Palmitate, Glycerin, Glyceryl Stearate, Polysorbate-60, Cetearyl Alcohol, Phenoxyethanol, Cetearyl Glucoside, Sodium PCA, Ethylhexyglycerin, Butyrospermum Parkii (Shea Butter) Fruit, Tocopheryl Acetate, Xanthan Gum (Thickener), Tocopherol (Antioxidant), Sorbic Acid, Soluble Collagen, Panthenol (Pro-Vitamin B5), Ascorbyl Palmitate (Vitamin C Palmitate), Pomegranate Extract, Ginkgo Biloba Extract, Coffea Arobica (Coffee) Seed, Chamomile Flower/Leaf Extract, Green Tea Leaf Extract, Sodium Hyaluronate, Sorbitan Stearate, Phytonadione (Vitamin K1), Menadione (Vitamin K3), Hydrolyzed Silk, DMAE (Dimethylaminoethanol), Copper PCA, Retinol (Vitamin A), Retinyl Palmitate (Vitamin A Palmitate), Ubiquinone (Coenzyme Q10),Thioctic Acid (Alpha-lipoic acid), Cholecalciferol (Vitamin D3), Polysorbate-20, C12-15 Alkyl Benzoate, Phospholipids.",NM
Dove,DermaSeries Dry Skin Relief Overnight Face Cream,14.99,4,"Water (Aqua), Glycerin, Cyclopentasiloxane, Cetyl Alcohol, Caprylic/Capric Triglyceride, Cetyl Palmitate, Dipropylene Glycol, Butyrospermum Parkii (Shea) Butter, Dimethicone, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Phenoxyethanol, Ceteth-20, Glyceryl Stearate, Caprylyl Glycol, Petrolatum, Carbomer, Disodium EDTA, Hydroxystearic Acid.",NM
COSRX,Honey Ceramide Full Moisture Cream,25.00,4,"Honey Extract, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Betaine, Cetearyl Olivate, Sorbitan Olivate, Dimethicone, 1,2-Hexanediol, Beeswax, Elaeis Guineensis (Palm) Oil, Elaeis Guineensis (Palm) Kernel Oil, Hordeum Vulgare Leaf Extract, Cetearyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ethylhexylglycerin, Sodium Hyaluronate, Ceramide 3, Xanthan Gum, Adenosine.",NM
Smartly Skin Care,Unscented Facial Lotion,2.99,3,"Water, Glycerin, Hydrogenated Polyisobutene, Cetearyl Alcohol, Macadamia Ternifolia Seed Oil (Macadamia Nut Oil), Butyrospermum Parkii (Shea) Butter, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Polyacrylate, Phenoxyethanol, Tocopheryl Acetate, Ceteareth-20, Stearoxytrimethylsilane, Stearyl Alcohol, Benzyl Alcohol, Farnesol, Sodium PCA, Panthenol, Cyclopentasiloxane, Dimethiconol, Citric Acid, Sodium Hydroxide.",NM
COSRX,Oil-Free Ultra Moisturizing Lotion,20.00,2,"Betula Platyphylla Japonica Juice, Butylene Glycol, Glycerin, Dimethicone, Betaine, Cetearyl Alcohol, 1,2-Hexanediol, Cetearyl Olivate, Sorbitan Olivate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Lactate, Ethylhexylglycerin, Sodium Hyaluronate, Allantoin, Panthenol, Xanthan Gum, Ethyl Hexanediol, Citrus Medica Limonum (Lemon) Peel Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil.",NM
Caudalie Paris,Vinosource Moisturizing Sorbet,39.00,4,"Water, Vitis Vinifera (Grape) Fruit Water, Dicaprylyl Ether, Glycerin, Butyrospermum Parkii (Shea Butter) Extract, Hexyldecanol, Hexyldecyl Laurate, Behenyl Alcohol, Glyceryl Stearate, Erythritol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Parfum (Fragrance), Tocopherol, Lecithin, Caprylyl Glycol, Mannitol, Sodium Benzoate, Xanthan Gum, Palmitoyl Grape Seed Extract, Vitis Vinifera (Grape) Juice, Sodium Hydroxide, Glycine Soja (Soybean) Sterols, Butylene Glycol, Sodium Citrate, Citric Acid, Chamomilla Recutita (Matricaria) Flower Extract, Sodium Carboxymethyl Betaglucan, Sodium Phytate, Potassium Sorbate, Biosaccharide Gum-1, Sodium Hyaluronate, Homarine Hcl, Glyceryl Caprylate, Acetyl Tetrapeptide-15.",NM
AmorePacific,The Essential Crème Fluid,98.00,4,"Water, Hydrogenated Poly(C6-14 Olefin), Propanediol, Glycerin, Dimethicone, Stearic Acid, Palmitic Acid, Camellia Sinensis Leaf Extract, Camellia Sinensis Seed Oil, Arginine, Butylene Glycol, Glyceryl Stearate, Cetearyl Alcohol, Glyceryl Caprylate, Hydroxypropyl Starch Phosphate, Hydrogenated Lecithin, Caprylic/Capric Triglyceride, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Bis-Diglyceryl Polyacyladipate 2, Caprylyl Glycol, Carbomer, Tocopherol, Ethylhexylglycerin, 1,2-Hexanediol, Fragrance.",NM
